TIME;ID;MAP NUMBER;ITERATION;DESCRIPTION;TIME ARRAY;SEQUENCE ARRAY;COST;VALID;COMPLETE
2017-09-26T14:54:29.451297;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-26T14:54:31.203273;;;;Sequence table clicked! Item is Duration for (row,col) (6,1);;;;;;
2017-09-26T14:54:32.875495;;;;Sequence table clicked! Item is Duration for (row,col) (7,1);;;;;;
2017-09-26T14:54:34.412751;01;;;Submit Clicked! More behaviors given than durations;;;;;;
2017-09-26T14:54:37.339525;;;;Sequence table clicked! Item is Duration for (row,col) (7,1);;;;;;
2017-09-26T14:54:39.475595;;;;Sequence table clicked! Item is Duration for (row,col) (6,1);;;;;;
2017-09-26T14:54:41.686466;01;;;Submit Clicked! More behaviors given than durations;;;;;;
2017-09-26T14:54:44.171318;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-26T14:54:45.518102;01;;;Submit Clicked! More behaviors given than durations;;;;;;
2017-09-26T14:54:49.219391;;;;Sequence table clicked! Item is Duration for (row,col) (6,1);;;;;;
2017-09-26T14:54:51.115550;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T14:54:53.080259;01;;0;Submit Clicked;3,6,9,13,16,21,24,28;e,e,i,n,e,i,s,r;;;;
2017-09-26T14:54:54.902765;01;;0;Submit Clicked;3,6,9,13,16,21,24,28;e,e,i,n,e,i,s,r;;;;
2017-09-26T14:54:54.903101;01;;0;Run Clicked;3,6,9,13,16,21,24,28;e,e,i,n,e,i,s,r;;;;
2017-09-26T14:54:54.942677;01;11;1;Sequence Generated;3,6,9,13,16,21,24,28;Flock East->Flock East->Flocking->Flock North->Flock East->Flocking->Flock South->Rendezvous;651.597046;VALID;INCOMPLETE;
2017-09-26T14:55:08.723299;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-26T14:55:10.491167;01;;1;Submit Clicked;3,6,9,13,16,26,29,33;e,e,i,n,e,i,s,r;;;;
2017-09-26T14:55:11.758104;01;;1;Submit Clicked;3,6,9,13,16,26,29,33;e,e,i,n,e,i,s,r;;;;
2017-09-26T14:55:11.758396;01;;1;Run Clicked;3,6,9,13,16,26,29,33;e,e,i,n,e,i,s,r;;;;
2017-09-26T14:55:11.807893;01;11;2;Sequence Generated;3,6,9,13,16,26,29,33;Flock East->Flock East->Flocking->Flock North->Flock East->Flocking->Flock South->Rendezvous;708.732666;VALID;INCOMPLETE;
2017-09-26T14:55:22.787305;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-26T14:55:25.017817;01;;2;Submit Clicked;3,6,9,13,16,31,34,38;e,e,i,n,e,i,s,r;;;;
2017-09-26T14:55:26.199372;01;;2;Submit Clicked;3,6,9,13,16,31,34,38;e,e,i,n,e,i,s,r;;;;
2017-09-26T14:55:26.199814;01;;2;Run Clicked;3,6,9,13,16,31,34,38;e,e,i,n,e,i,s,r;;;;
2017-09-26T14:55:26.271449;01;11;3;Sequence Generated;3,6,9,13,16,31,34,38;Flock East->Flock East->Flocking->Flock North->Flock East->Flocking->Flock South->Rendezvous;757.253784;VALID;INCOMPLETE;
2017-09-26T14:55:36.803297;;;;Sequence table clicked! Item is Duration for (row,col) (6,1);;;;;;
2017-09-26T14:55:40.801436;01;;3;Submit Clicked;3,6,9,13,16,31,36,40;e,e,i,n,e,i,s,r;;;;
2017-09-26T14:55:41.894344;01;;3;Submit Clicked;3,6,9,13,16,31,36,40;e,e,i,n,e,i,s,r;;;;
2017-09-26T14:55:41.894620;01;;3;Run Clicked;3,6,9,13,16,31,36,40;e,e,i,n,e,i,s,r;;;;
2017-09-26T14:55:41.951778;01;11;4;Sequence Generated;3,6,9,13,16,31,36,40;Flock East->Flock East->Flocking->Flock North->Flock East->Flocking->Flock South->Rendezvous;841.445068;VALID;INCOMPLETE;
2017-09-26T14:55:52.699433;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-26T14:55:55.177659;01;;4;Submit Clicked;3,6,9,13,16,33,38,42;e,e,i,n,e,i,s,r;;;;
2017-09-26T14:55:56.374325;01;;4;Submit Clicked;3,6,9,13,16,33,38,42;e,e,i,n,e,i,s,r;;;;
2017-09-26T14:55:56.374704;01;;4;Run Clicked;3,6,9,13,16,33,38,42;e,e,i,n,e,i,s,r;;;;
2017-09-26T14:55:56.447627;01;11;5;Sequence Generated;3,6,9,13,16,33,38,42;Flock East->Flock East->Flocking->Flock North->Flock East->Flocking->Flock South->Rendezvous;860.748169;VALID;INCOMPLETE;
2017-09-26T14:56:07.571491;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-26T14:56:09.219293;;;;Sequence table clicked! Item is Duration for (row,col) (6,1);;;;;;
2017-09-26T14:56:15.098357;01;;5;Submit Clicked;3,6,9,13,16,36,43,47;e,e,i,n,e,i,s,r;;;;
2017-09-26T14:56:16.278425;01;;5;Submit Clicked;3,6,9,13,16,36,43,47;e,e,i,n,e,i,s,r;;;;
2017-09-26T14:56:16.278770;01;;5;Run Clicked;3,6,9,13,16,36,43,47;e,e,i,n,e,i,s,r;;;;
2017-09-26T14:56:16.353550;01;11;6;Sequence Generated;3,6,9,13,16,36,43,47;Flock East->Flock East->Flocking->Flock North->Flock East->Flocking->Flock South->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T14:56:19.379549;;;;Sequence table clicked! Item is Duration for (row,col) (6,1);;;;;;
2017-09-26T14:56:21.962288;01;;;Next Clicked;;;;;;
2017-09-26T14:56:30.131301;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T14:56:33.163548;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T14:56:33.931595;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T14:56:34.779628;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T14:56:35.595595;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-26T14:56:39.275509;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-26T14:56:41.356648;01;;0;Submit Clicked;5,9,13,17,22,27;;;;;
2017-09-26T14:56:45.733457;01;;0;Submit Clicked;5,9,13,17,22,27;;;;;
2017-09-26T14:56:45.733765;01;;0;Run Clicked;5,9,13,17,22,27;;;;;
2017-09-26T14:56:46.014806;01;13;1;Sequence Generated;5,9,13,17,22,27;Rendezvous->Flocking->Flock South->Flock East->Rendezvous->Rendezvous;440.708344;VALID;INCOMPLETE;
2017-09-26T14:56:54.827634;;;;Sequence table clicked! Item is Duration for (row,col) (6,1);;;;;;
2017-09-26T14:56:55.571332;;;;Sequence table clicked! Item is Duration for (row,col) (7,1);;;;;;
2017-09-26T14:56:57.171428;;;;Sequence table clicked! Item is Duration for (row,col) (6,1);;;;;;
2017-09-26T14:56:58.696362;01;;1;Submit Clicked;5,9,13,17,22,27,30,35;r,i,s,e,r,r;;;;
2017-09-26T14:56:59.918230;01;;1;Submit Clicked;5,9,13,17,22,27,30,35;r,i,s,e,r,r;;;;
2017-09-26T14:56:59.918609;01;;1;Run Clicked;5,9,13,17,22,27,30,35;r,i,s,e,r,r;;;;
2017-09-26T14:57:00.002779;01;13;2;Sequence Generated;5,9,13,17,22,27,30,35;Rendezvous->Flocking->Flock South->Flock East->Rendezvous->Rendezvous;440.708344;VALID;INCOMPLETE;
2017-09-26T14:57:13.635343;;;;Sequence table clicked! Item is ;;;;;;
2017-09-26T14:57:19.875300;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T14:57:22.564307;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T14:57:23.504905;01;;2;Submit Clicked;5,9,13,17,22,27,30,35;r,i,s,e,r,r,e;;;;
2017-09-26T14:57:25.078603;01;;2;Submit Clicked;5,9,13,17,22,27,30,35;r,i,s,e,r,r,e;;;;
2017-09-26T14:57:25.078941;01;;2;Run Clicked;5,9,13,17,22,27,30,35;r,i,s,e,r,r,e;;;;
2017-09-26T14:57:25.120047;01;13;3;Sequence Generated;5,9,13,17,22,27,30,35;Rendezvous->Flocking->Flock South->Flock East->Rendezvous->Rendezvous->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-26T14:57:39.851518;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-26T14:57:40.643416;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-26T14:57:42.443623;;;;Sequence table clicked! Item is Duration for (row,col) (8,1);;;;;;
2017-09-26T14:57:43.235454;;;;Sequence table clicked! Item is Duration for (row,col) (7,1);;;;;;
2017-09-26T14:57:44.273768;01;;3;Submit Clicked;5,9,13,17,20,23,26,29,32;r,i,s,e,r,r,e;;;;
2017-09-26T14:57:45.494926;01;;3;Submit Clicked;5,9,13,17,20,23,26,29,32;r,i,s,e,r,r,e;;;;
2017-09-26T14:57:45.495354;01;;3;Run Clicked;5,9,13,17,20,23,26,29,32;r,i,s,e,r,r,e;;;;
2017-09-26T14:57:45.537359;01;13;4;Sequence Generated;5,9,13,17,20,23,26,29,32;Rendezvous->Flocking->Flock South->Flock East->Rendezvous->Rendezvous->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-26T14:57:54.171669;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-26T14:57:54.772623;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-26T14:57:55.729146;01;;4;Submit Clicked;5,9,13,17,20,23,26,29,32;r,i,s,e,r,r;;;;
2017-09-26T14:57:57.470688;01;;4;Submit Clicked;5,9,13,17,20,23,26,29,32;r,i,s,e,r,r;;;;
2017-09-26T14:57:57.471003;01;;4;Run Clicked;5,9,13,17,20,23,26,29,32;r,i,s,e,r,r;;;;
2017-09-26T14:57:57.537511;01;13;5;Sequence Generated;5,9,13,17,20,23,26,29,32;Rendezvous->Flocking->Flock South->Flock East->Rendezvous->Rendezvous;428.819092;VALID;INCOMPLETE;
2017-09-26T14:58:12.443352;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-26T14:58:13.283361;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-26T14:58:16.980548;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-26T14:58:17.396537;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-26T14:58:18.915444;;;;Behavior table clicked! Item is Flock South;;;;;;
2017-09-26T14:58:21.756595;;;;Add button clicked! Item is Flock South;;;;;;
2017-09-26T14:58:23.787515;;;;Behavior table clicked! Item is Flocking;;;;;;
2017-09-26T14:58:24.804515;;;;Add button clicked! Item is Flocking;;;;;;
2017-09-26T14:58:25.708384;;;;Add button clicked! Item is Flocking;;;;;;
2017-09-26T14:58:30.883430;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T14:58:31.836666;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T14:58:34.608998;01;;5;Submit Clicked;5,9,13,17,20,23,26,29,32;r,i,s,e,s,i,i,r;;;;
2017-09-26T14:58:35.758348;01;;5;Submit Clicked;5,9,13,17,20,23,26,29,32;r,i,s,e,s,i,i,r;;;;
2017-09-26T14:58:35.758641;01;;5;Run Clicked;5,9,13,17,20,23,26,29,32;r,i,s,e,s,i,i,r;;;;
2017-09-26T14:58:35.807871;01;13;6;Sequence Generated;5,9,13,17,20,23,26,29,32;Rendezvous->Flocking->Flock South->Flock East->Flock South->Flocking->Flocking->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T14:58:37.272151;01;;6;Submit Clicked;5,9,13,17,20,23,26,29,32;r,i,s,e,s,i,i,r;;;;
2017-09-26T14:58:37.272536;01;;6;Run Clicked;5,9,13,17,20,23,26,29,32;r,i,s,e,s,i,i,r;;;;
2017-09-26T14:58:37.861600;01;13;7;Sequence Generated;5,9,13,17,20,23,26,29,32;Rendezvous->Flocking->Flock South->Flock East->Flock South->Flocking->Flocking->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T14:58:54.387704;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-26T14:58:59.340412;01;;7;Submit Clicked;5,9,13,17,27,30,33,36,39;r,i,s,e,s,i,i,r;;;;
2017-09-26T14:59:01.087442;01;;7;Submit Clicked;5,9,13,17,27,30,33,36,39;r,i,s,e,s,i,i,r;;;;
2017-09-26T14:59:01.087853;01;;7;Run Clicked;5,9,13,17,27,30,33,36,39;r,i,s,e,s,i,i,r;;;;
2017-09-26T14:59:01.152626;01;13;8;Sequence Generated;5,9,13,17,27,30,33,36,39;Rendezvous->Flocking->Flock South->Flock East->Flock South->Flocking->Flocking->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T14:59:22.958584;01;;;Next Clicked;;;;;;
2017-09-26T14:59:30.835661;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T14:59:32.763427;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T14:59:34.771393;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T14:59:35.355638;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T14:59:36.787662;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T14:59:38.986371;01;;0;Submit Clicked;3,6,10,18;;;;;
2017-09-26T14:59:40.029590;01;;0;Submit Clicked;3,6,10,18;;;;;
2017-09-26T14:59:40.029940;01;;0;Run Clicked;3,6,10,18;;;;;
2017-09-26T14:59:40.203574;01;6;1;Sequence Generated;3,6,10,18;Flock North->Flock North->Flock North->Rendezvous;452.567413;VALID;INCOMPLETE;
2017-09-26T14:59:51.011507;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-26T14:59:55.675488;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-26T14:59:57.659737;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-26T14:59:59.707656;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-26T15:00:00.955443;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-09-26T15:00:02.945383;01;;1;Submit Clicked;3,6,10,13,16,21;n,n,n,r;;;;
2017-09-26T15:00:04.262390;01;;1;Submit Clicked;3,6,10,13,16,21;n,n,n,r;;;;
2017-09-26T15:00:04.262763;01;;1;Run Clicked;3,6,10,13,16,21;n,n,n,r;;;;
2017-09-26T15:00:04.331594;01;6;2;Sequence Generated;3,6,10,13,16,21;Flock North->Flock North->Flock North->Rendezvous->Rendezvous->Rendezvous;457.236145;VALID;INCOMPLETE;
2017-09-26T15:00:16.851442;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-26T15:00:17.027451;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-26T15:00:19.915952;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-26T15:00:20.091581;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-26T15:00:21.901067;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-26T15:00:24.819578;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T15:00:26.252966;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T15:00:27.483774;;;;Behavior table clicked! Item is Flocking;;;;;;
2017-09-26T15:00:28.844692;;;;Add button clicked! Item is Flocking;;;;;;
2017-09-26T15:00:30.787595;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T15:00:31.524416;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T15:00:32.467465;;;;Sequence table clicked! Item is Duration for (row,col) (6,1);;;;;;
2017-09-26T15:00:34.059532;;;;Sequence table clicked! Item is Duration for (row,col) (7,1);;;;;;
2017-09-26T15:00:35.025463;01;;2;Submit Clicked;3,6,10,13,16,21,24,27;n,n,n,r,r,e,i,r;;;;
2017-09-26T15:00:36.319788;01;;2;Submit Clicked;3,6,10,13,16,21,24,27;n,n,n,r,r,e,i,r;;;;
2017-09-26T15:00:36.320122;01;;2;Run Clicked;3,6,10,13,16,21,24,27;n,n,n,r,r,e,i,r;;;;
2017-09-26T15:00:36.395507;01;6;3;Sequence Generated;3,6,10,13,16,21,24,27;Flock North->Flock North->Flock North->Rendezvous->Rendezvous->Flock East->Flocking->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-26T15:00:39.059554;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-26T15:00:39.827799;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-26T15:00:40.019696;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-26T15:00:42.413544;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-26T15:00:54.363773;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-09-26T15:00:58.684630;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-26T15:01:04.190727;01;;3;Submit Clicked;3,6,10,13,16,21,24,27;n,n,r,r,i,r;;;;
2017-09-26T15:01:05.606732;01;;3;Submit Clicked;3,6,10,13,16,21,24,27;n,n,r,r,i,r;;;;
2017-09-26T15:01:05.607166;01;;3;Run Clicked;3,6,10,13,16,21,24,27;n,n,r,r,i,r;;;;
2017-09-26T15:01:05.706849;01;6;4;Sequence Generated;3,6,10,13,16,21,24,27;Flock North->Flock North->Rendezvous->Rendezvous->Flocking->Rendezvous->Flock North->Flock West;482.657043;VALID;INCOMPLETE;
2017-09-26T15:01:16.147684;;;;Sequence table clicked! Item is Duration for (row,col) (8,1);;;;;;
2017-09-26T15:01:19.043795;;;;Sequence table clicked! Item is Duration for (row,col) (9,1);;;;;;
2017-09-26T15:01:19.993309;01;;4;Submit Clicked;3,6,10,13,16,21,24,27,32,37;n,n,r,r,i,r,n,w;;;;
2017-09-26T15:01:20.926981;01;;4;Submit Clicked;3,6,10,13,16,21,24,27,32,37;n,n,r,r,i,r,n,w;;;;
2017-09-26T15:01:20.927438;01;;4;Run Clicked;3,6,10,13,16,21,24,27,32,37;n,n,r,r,i,r,n,w;;;;
2017-09-26T15:01:21.035173;01;6;5;Sequence Generated;3,6,10,13,16,21,24,27,32,37;Flock North->Flock North->Rendezvous->Rendezvous->Flocking->Rendezvous->Flock North->Flock West->Rendezvous->Rendezvous;555.399597;VALID;INCOMPLETE;
2017-09-26T15:01:36.307693;;;;Sequence table clicked! Item is Flock West;;;;;;
2017-09-26T15:01:37.556761;;;;Delete button clicked! Item is Flock West;;;;;;
2017-09-26T15:01:38.061561;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-26T15:01:38.484624;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-26T15:01:49.788019;;;;Behavior table clicked! Item is Flocking;;;;;;
2017-09-26T15:01:51.342276;;;;Add button clicked! Item is Flocking;;;;;;
2017-09-26T15:01:53.660735;;;;Add button clicked! Item is Flocking;;;;;;
2017-09-26T15:01:55.391021;01;;5;Submit Clicked;3,6,10,13,16,21,24,27,32,37;n,n,r,r,i,r,n,i,i;;;;
2017-09-26T15:01:56.486994;01;;5;Submit Clicked;3,6,10,13,16,21,24,27,32,37;n,n,r,r,i,r,n,i,i;;;;
2017-09-26T15:01:56.487423;01;;5;Run Clicked;3,6,10,13,16,21,24,27,32,37;n,n,r,r,i,r,n,i,i;;;;
2017-09-26T15:01:56.556931;01;6;6;Sequence Generated;3,6,10,13,16,21,24,27,32,37;Flock North->Flock North->Rendezvous->Rendezvous->Flocking->Rendezvous->Flock North->Flocking->Flocking;100000.000000;INVALID;INCOMPLETE;
2017-09-26T15:02:05.763797;;;;Sequence table clicked! Item is Flocking;;;;;;
2017-09-26T15:02:05.947473;;;;Sequence table clicked! Item is Flocking;;;;;;
2017-09-26T15:02:08.084603;;;;Delete button clicked! Item is Flocking;;;;;;
2017-09-26T15:02:08.604690;;;;Delete button clicked! Item is Flocking;;;;;;
2017-09-26T15:02:16.251615;;;;Sequence table clicked! Item is Duration for (row,col) (6,1);;;;;;
2017-09-26T15:02:19.419832;;;;Sequence table clicked! Item is ;;;;;;
2017-09-26T15:02:20.332921;;;;Behavior table clicked! Item is Flocking;;;;;;
2017-09-26T15:02:21.540625;;;;Add button clicked! Item is Flocking;;;;;;
2017-09-26T15:02:22.061784;;;;Add button clicked! Item is Flocking;;;;;;
2017-09-26T15:02:23.974768;01;;;Next Clicked;;;;;;
2017-09-26T15:02:32.403757;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-26T15:02:33.476523;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-26T15:02:35.259739;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T15:02:37.395763;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T15:02:39.347820;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T15:02:40.780445;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T15:02:41.635746;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T15:02:42.123656;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T15:02:48.147842;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T15:02:50.724698;;;;Delete button clicked! Item is Flock East;;;;;;
2017-09-26T15:02:53.747792;;;;Sequence table clicked! Item is ;;;;;;
2017-09-26T15:02:54.811740;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T15:02:55.660735;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T15:02:56.559815;01;;0;Submit Clicked;2,8;n,n;;;;
2017-09-26T15:02:59.229459;01;;0;Submit Clicked;2,8;n,n;;;;
2017-09-26T15:02:59.229807;01;;0;Run Clicked;2,8;n,n;;;;
2017-09-26T15:02:59.275392;01;4;1;Sequence Generated;2,8;Flock North->Flock North;100000.000000;INVALID;INCOMPLETE;
2017-09-26T15:03:04.507759;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T15:03:06.259753;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-26T15:03:09.517443;01;;1;Submit Clicked;1,7;n,n;;;;
2017-09-26T15:03:10.293249;01;;1;Submit Clicked;1,7;n,n;;;;
2017-09-26T15:03:10.293505;01;;1;Run Clicked;1,7;n,n;;;;
2017-09-26T15:03:10.316262;01;4;2;Sequence Generated;1,7;Flock North->Flock North;100000.000000;INVALID;INCOMPLETE;
2017-09-26T15:03:15.699718;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-26T15:03:17.211732;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-09-26T15:03:18.523837;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T15:03:19.731657;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-09-26T15:03:21.707645;;;;Behavior table clicked! Item is Flocking;;;;;;
2017-09-26T15:03:22.548393;;;;Add button clicked! Item is Flocking;;;;;;
2017-09-26T15:03:24.300802;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-26T15:03:25.439652;01;;2;Submit Clicked;6,12;n,i;;;;
2017-09-26T15:03:26.573337;01;;2;Submit Clicked;6,12;n,i;;;;
2017-09-26T15:03:26.573615;01;;2;Run Clicked;6,12;n,i;;;;
2017-09-26T15:03:26.603886;01;4;3;Sequence Generated;6,12;Flock North->Flocking;100000.000000;INVALID;INCOMPLETE;
2017-09-26T15:03:34.379625;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-26T15:03:35.564490;;;;Delete button clicked! Item is Flocking;;;;;;
2017-09-26T15:03:37.052557;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-26T15:03:37.819864;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-26T15:03:40.899992;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-26T15:03:42.348596;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-26T15:03:44.243897;;;;Behavior table clicked! Item is Flocking;;;;;;
2017-09-26T15:03:45.084867;;;;Add button clicked! Item is Flocking;;;;;;
2017-09-26T15:03:45.883695;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
