TIME;ID;MAP NUMBER;ITERATION;DESCRIPTION;TIME ARRAY;SEQUENCE ARRAY;COST;VALID;COMPLETE
2017-10-02T21:28:41.228542;24;;2;Submit Clicked;2,5,8,12;e,n,n,e;;;;
2017-10-02T21:28:41.228874;24;;2;Run Clicked;2,5,8,12;e,n,n,e;;;;
2017-10-02T21:28:46.276433;24;3;3;Sequence Generated;2,5,8,12;Flock East->Flock North->Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-10-02T21:28:48.658430;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-10-02T21:28:49.163521;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-10-02T21:28:49.763890;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-10-02T21:28:50.467715;;;;Sequence table clicked! Item is Duration for (row,col) (6,1);;;;;;
2017-10-02T21:28:51.637899;24;;3;Submit Clicked;2,5,8,12,14;e,n,n,e,r;;;;
2017-10-02T21:28:53.062395;24;;3;Submit Clicked;2,5,8,12,14;e,n,n,e,r;;;;
2017-10-02T21:28:53.062707;24;;3;Run Clicked;2,5,8,12,14;e,n,n,e,r;;;;
2017-10-02T21:28:59.108978;24;3;4;Sequence Generated;2,5,8,12,14;Flock East->Flock North->Flock North->Flock East->Rendezvous;100000.000000;INVALID;COMPLETE;
2017-10-02T21:29:06.738359;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-10-02T21:29:08.740379;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-10-02T21:29:11.652322;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-10-02T21:29:12.739989;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-10-02T21:29:13.594512;;;;Sequence table clicked! Item is Duration for (row,col) (6,1);;;;;;
2017-10-02T21:29:14.154540;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-10-02T21:29:14.820270;;;;Sequence table clicked! Item is Duration for (row,col) (7,1);;;;;;
2017-10-02T21:29:15.464543;24;;4;Submit Clicked;2,4.8,7.8,11.8,12.8;e,n,n,e,r;;;;
2017-10-02T21:29:16.710272;24;;4;Submit Clicked;2,4.8,7.8,11.8,12.8;e,n,n,e,r;;;;
2017-10-02T21:29:16.710610;24;;4;Run Clicked;2,4.8,7.8,11.8,12.8;e,n,n,e,r;;;;
2017-10-02T21:29:22.756515;24;3;5;Sequence Generated;2,4.8,7.8,11.8,12.8;Flock East->Flock North->Flock North->Flock East->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-10-02T21:29:23.370500;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-10-02T21:29:24.806985;24;;5;Submit Clicked;2,4.8,7.8,11.8,13.3;e,n,n,e,r;;;;
2017-10-02T21:29:26.108805;24;;5;Submit Clicked;2,4.8,7.8,11.8,13.3;e,n,n,e,r;;;;
2017-10-02T21:29:26.109144;24;;5;Run Clicked;2,4.8,7.8,11.8,13.3;e,n,n,e,r;;;;
2017-10-02T21:29:32.133188;24;3;6;Sequence Generated;2,4.8,7.8,11.8,13.3;Flock East->Flock North->Flock North->Flock East->Rendezvous;100000.000000;INVALID;COMPLETE;
2017-10-02T21:29:41.386327;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-10-02T21:29:42.858523;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-10-02T21:29:46.388999;24;;6;Submit Clicked;2,4,7,11,12.5;e,n,n,e,r;;;;
2017-10-02T21:29:47.252923;24;;6;Submit Clicked;2,4,7,11,12.5;e,n,n,e,r;;;;
2017-10-02T21:29:47.253276;24;;6;Run Clicked;2,4,7,11,12.5;e,n,n,e,r;;;;
2017-10-02T21:29:53.285362;24;3;7;Sequence Generated;2,4,7,11,12.5;Flock East->Flock North->Flock North->Flock East->Rendezvous;381.160431;VALID;INCOMPLETE;
2017-10-02T21:29:54.362548;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-10-02T21:29:56.996182;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-10-02T21:29:58.250266;;;;Sequence table clicked! Item is Duration for (row,col) (7,1);;;;;;
2017-10-02T21:29:59.069720;24;;7;Submit Clicked;2,4,7,11,14;e,n,n,e,r;;;;
2017-10-02T21:29:59.741117;24;;7;Submit Clicked;2,4,7,11,14;e,n,n,e,r;;;;
2017-10-02T21:29:59.741539;24;;7;Run Clicked;2,4,7,11,14;e,n,n,e,r;;;;
2017-10-02T21:30:05.765497;24;3;8;Sequence Generated;2,4,7,11,14;Flock East->Flock North->Flock North->Flock East->Rendezvous;417.415710;VALID;INCOMPLETE;
2017-10-02T21:30:07.178386;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-10-02T21:30:11.676789;24;;8;Submit Clicked;2,4,7,11,14.5;e,n,n,e,r;;;;
2017-10-02T21:30:12.500932;24;;8;Submit Clicked;2,4,7,11,14.5;e,n,n,e,r;;;;
2017-10-02T21:30:12.501320;24;;8;Run Clicked;2,4,7,11,14.5;e,n,n,e,r;;;;
2017-10-02T21:30:18.533135;24;3;9;Sequence Generated;2,4,7,11,14.5;Flock East->Flock North->Flock North->Flock East->Rendezvous;421.998016;VALID;INCOMPLETE;
2017-10-02T21:30:24.402616;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-10-02T21:30:25.956189;;;;Sequence table clicked! Item is ;;;;;;
2017-10-02T21:30:26.525253;24;;9;Submit Clicked;2,4,7,11,15;e,n,n,e,r;;;;
2017-10-02T21:30:27.325361;24;;9;Submit Clicked;2,4,7,11,15;e,n,n,e,r;;;;
2017-10-02T21:30:27.325790;24;;9;Run Clicked;2,4,7,11,15;e,n,n,e,r;;;;
2017-10-02T21:30:33.349861;24;3;10;Sequence Generated;2,4,7,11,15;Flock East->Flock North->Flock North->Flock East->Rendezvous;424.954834;VALID;INCOMPLETE;
2017-10-02T21:30:36.458551;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-10-02T21:30:38.430053;24;;10;Submit Clicked;2,4,7,11,17;e,n,n,e,r;;;;
2017-10-02T21:30:39.212557;24;;10;Submit Clicked;2,4,7,11,17;e,n,n,e,r;;;;
2017-10-02T21:30:39.212832;24;;10;Run Clicked;2,4,7,11,17;e,n,n,e,r;;;;
2017-10-02T21:30:45.253066;24;3;11;Sequence Generated;2,4,7,11,17;Flock East->Flock North->Flock North->Flock East->Rendezvous;431.208832;VALID;INCOMPLETE;
2017-10-02T21:30:50.916046;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-10-02T21:30:53.562343;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-10-02T21:30:54.282561;;;;Sequence table clicked! Item is Duration for (row,col) (6,1);;;;;;
2017-10-02T21:30:55.037922;24;;11;Submit Clicked;2,4,7,13,16;e,n,n,e,r;;;;
2017-10-02T21:30:55.948805;24;;11;Submit Clicked;2,4,7,13,16;e,n,n,e,r;;;;
2017-10-02T21:30:55.949142;24;;11;Run Clicked;2,4,7,13,16;e,n,n,e,r;;;;
2017-10-02T21:31:01.988987;24;3;12;Sequence Generated;2,4,7,13,16;Flock East->Flock North->Flock North->Flock East->Rendezvous;493.273560;VALID;INCOMPLETE;
2017-10-02T21:31:05.508568;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-10-02T21:31:09.924016;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-10-02T21:31:10.967435;24;;12;Submit Clicked;2,4,7,11,14;e,n,n,e,r;;;;
2017-10-02T21:31:11.975114;24;;12;Submit Clicked;2,4,7,11,14;e,n,n,e,r;;;;
2017-10-02T21:31:11.975521;24;;12;Run Clicked;2,4,7,11,14;e,n,n,e,r;;;;
2017-10-02T21:31:18.021618;24;3;13;Sequence Generated;2,4,7,11,14;Flock East->Flock North->Flock North->Flock East->Rendezvous;417.415710;VALID;INCOMPLETE;
2017-10-02T21:31:20.554443;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-10-02T21:31:21.586568;;;;Sequence table clicked! Item is Duration for (row,col) (6,1);;;;;;
2017-10-02T21:31:22.275814;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-10-02T21:31:23.258413;;;;Sequence table clicked! Item is Duration for (row,col) (6,1);;;;;;
2017-10-02T21:31:23.846262;24;;13;Submit Clicked;2,4,7,11,15;e,n,n,e,r;;;;
2017-10-02T21:31:24.716741;24;;13;Submit Clicked;2,4,7,11,15;e,n,n,e,r;;;;
2017-10-02T21:31:24.717081;24;;13;Run Clicked;2,4,7,11,15;e,n,n,e,r;;;;
2017-10-02T21:31:30.757263;24;3;14;Sequence Generated;2,4,7,11,15;Flock East->Flock North->Flock North->Flock East->Rendezvous;424.954834;VALID;INCOMPLETE;
2017-10-02T21:31:34.738556;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-10-02T21:31:36.082642;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-10-02T21:31:37.798768;24;;14;Submit Clicked;2,4,8,12,16;e,n,n,e,r;;;;
2017-10-02T21:31:38.444598;24;;14;Submit Clicked;2,4,8,12,16;e,n,n,e,r;;;;
2017-10-02T21:31:38.444907;24;;14;Run Clicked;2,4,8,12,16;e,n,n,e,r;;;;
2017-10-02T21:31:44.485973;24;3;15;Sequence Generated;2,4,8,12,16;Flock East->Flock North->Flock North->Flock East->Rendezvous;100000.000000;INVALID;COMPLETE;
2017-10-02T21:31:52.708121;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-10-02T21:31:55.546429;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-10-02T21:31:56.787129;24;;15;Submit Clicked;4,6,10,14,18;e,n,n,e,r;;;;
2017-10-02T21:31:57.692672;24;;15;Submit Clicked;4,6,10,14,18;e,n,n,e,r;;;;
2017-10-02T21:31:57.692965;24;;15;Run Clicked;4,6,10,14,18;e,n,n,e,r;;;;
2017-10-02T21:31:59.977276;24;;;Next Clicked;;;;;;
2017-10-02T21:32:04.765465;24;4;1;Sequence Generated;4,6,10,14,18;Flock East->Flock North->Flock North->Flock East->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-10-02T21:32:09.941398;24;;;Submit Clicked! More behaviors given than durations;;;;;;
2017-10-02T21:32:11.690621;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-10-02T21:32:12.539672;;;;Delete button clicked! Item is Flock East;;;;;;
2017-10-02T21:32:13.499692;;;;Delete button clicked! Item is Flock North;;;;;;
2017-10-02T21:32:13.659393;;;;Delete button clicked! Item is Flock North;;;;;;
2017-10-02T21:32:13.803565;;;;Delete button clicked! Item is Flock East;;;;;;
2017-10-02T21:32:13.971212;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-10-02T21:32:14.578372;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-10-02T21:32:15.082381;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-10-02T21:32:15.786605;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-10-02T21:32:16.114396;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-10-02T21:32:17.530005;24;;1;Submit Clicked;2,4,8,10;;;;;
2017-10-02T21:32:18.788642;24;;1;Submit Clicked;2,4,8,10;;;;;
2017-10-02T21:32:20.548728;24;;1;Submit Clicked;2,4,8,10;;;;;
2017-10-02T21:32:20.549053;24;;1;Run Clicked;2,4,8,10;;;;;
2017-10-02T21:32:25.649300;24;4;2;Sequence Generated;2,4,8,10;Flock West->Flock West->Rendezvous->Flock North;168.654541;VALID;INCOMPLETE;
2017-10-02T21:32:28.586644;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-10-02T21:32:29.154731;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-10-02T21:32:29.522415;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-10-02T21:32:31.378397;;;;Sequence table clicked! Item is Flock West;;;;;;
2017-10-02T21:32:32.027388;;;;Delete button clicked! Item is Flock West;;;;;;
2017-10-02T21:32:32.458362;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-10-02T21:32:33.130517;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-10-02T21:32:33.795348;;;;Delete button clicked! Item is Flock North;;;;;;
2017-10-02T21:32:34.370508;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-10-02T21:32:36.394452;;;;Sequence table clicked! Item is ;;;;;;
2017-10-02T21:32:36.706622;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-10-02T21:32:37.795569;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-10-02T21:32:38.282602;;;;Sequence table clicked! Item is Flock West;;;;;;
2017-10-02T21:32:38.851604;;;;Delete button clicked! Item is Flock West;;;;;;
2017-10-02T21:32:40.872461;24;;2;Submit Clicked;2,12,22,26;;;;;
2017-10-02T21:32:41.732639;24;;2;Submit Clicked;2,12,22,26;;;;;
2017-10-02T21:32:41.732952;24;;2;Run Clicked;2,12,22,26;;;;;
2017-10-02T21:32:46.862985;24;4;3;Sequence Generated;2,12,22,26;Flock South->Rendezvous->Flocking->Flock North;332.759186;VALID;INCOMPLETE;
2017-10-02T21:32:49.634389;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-10-02T21:32:51.586461;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-10-02T21:32:52.997904;24;;3;Submit Clicked;2,12,22,32;s,r,i,n;;;;
2017-10-02T21:32:54.213049;24;;3;Submit Clicked;2,12,22,32;s,r,i,n;;;;
2017-10-02T21:32:54.213412;24;;3;Run Clicked;2,12,22,32;s,r,i,n;;;;
2017-10-02T21:32:59.280626;24;4;4;Sequence Generated;2,12,22,32;Flock South->Rendezvous->Flocking->Flock North;100000.000000;INVALID;INCOMPLETE;
2017-10-02T21:33:09.882684;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-10-02T21:33:13.906368;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-10-02T21:33:14.234394;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-10-02T21:33:15.578663;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-10-02T21:33:17.322501;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-10-02T21:33:18.530649;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-10-02T21:33:19.851711;;;;Delete button clicked! Item is Flock North;;;;;;
2017-10-02T21:33:20.378718;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-10-02T21:33:26.330725;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-10-02T21:33:27.715522;;;;Add button clicked! Item is Flock East;;;;;;
2017-10-02T21:33:28.482693;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-10-02T21:33:28.818390;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-10-02T21:33:31.930659;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-10-02T21:33:34.133724;24;;4;Submit Clicked;2,12,22,26;s,r,i,e;;;;
2017-10-02T21:33:34.948815;24;;4;Submit Clicked;2,12,22,26;s,r,i,e;;;;
2017-10-02T21:33:34.949140;24;;4;Run Clicked;2,12,22,26;s,r,i,e;;;;
2017-10-02T21:33:40.016690;24;4;5;Sequence Generated;2,12,22,26;Flock South->Rendezvous->Flocking->Flock East;379.651947;VALID;INCOMPLETE;
2017-10-02T21:33:41.002597;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-10-02T21:33:42.203762;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-10-02T21:33:42.810329;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-10-02T21:33:46.594415;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-10-02T21:33:47.122342;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-10-02T21:33:49.258394;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-10-02T21:33:50.146723;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-10-02T21:33:50.823938;24;;5;Submit Clicked;2,12,20,23,27;s,r,i,e,r;;;;
2017-10-02T21:33:51.828827;24;;5;Submit Clicked;2,12,20,23,27;s,r,i,e,r;;;;
2017-10-02T21:33:51.829143;24;;5;Run Clicked;2,12,20,23,27;s,r,i,e,r;;;;
2017-10-02T21:33:57.873650;24;4;6;Sequence Generated;2,12,20,23,27;Flock South->Rendezvous->Flocking->Flock East->Rendezvous;433.153717;VALID;INCOMPLETE;
2017-10-02T21:34:02.298522;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-10-02T21:34:06.850429;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-10-02T21:34:07.194477;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-10-02T21:34:08.402430;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-10-02T21:34:09.339678;;;;Add button clicked! Item is Flock North;;;;;;
2017-10-02T21:34:09.874455;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
2017-10-02T21:34:11.838196;24;;6;Submit Clicked;2,12,20,22,26,36;s,r,i,e,r,n;;;;
2017-10-02T21:34:13.085285;24;;6;Submit Clicked;2,12,20,22,26,36;s,r,i,e,r,n;;;;
2017-10-02T21:34:13.085626;24;;6;Run Clicked;2,12,20,22,26,36;s,r,i,e,r,n;;;;
2017-10-02T21:34:20.146345;24;4;7;Sequence Generated;2,12,20,22,26,36;Flock South->Rendezvous->Flocking->Flock East->Rendezvous->Flock North;676.598450;VALID;INCOMPLETE;
2017-10-02T21:34:53.666549;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-10-02T21:34:54.995850;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-10-02T21:34:55.938652;;;;Sequence table clicked! Item is Duration for (row,col) (6,1);;;;;;
2017-10-02T21:34:57.242689;;;;Sequence table clicked! Item is Duration for (row,col) (7,1);;;;;;
2017-10-02T21:34:57.854366;24;;7;Submit Clicked;2,12,20,22,26,36,40;s,r,i,e,r,n,r;;;;
2017-10-02T21:34:58.869318;24;;7;Submit Clicked;2,12,20,22,26,36,40;s,r,i,e,r,n,r;;;;
2017-10-02T21:34:58.869607;24;;7;Run Clicked;2,12,20,22,26,36,40;s,r,i,e,r,n,r;;;;
2017-10-02T21:35:06.929280;24;4;8;Sequence Generated;2,12,20,22,26,36,40;Flock South->Rendezvous->Flocking->Flock East->Rendezvous->Flock North->Rendezvous;787.263611;VALID;INCOMPLETE;
2017-10-02T21:35:07.954697;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-10-02T21:35:12.322503;;;;Behavior table clicked! Item is Flock West;;;;;;
2017-10-02T21:35:13.963448;;;;Add button clicked! Item is Flock West;;;;;;
2017-10-02T21:35:14.666692;;;;Sequence table clicked! Item is Duration for (row,col) (7,1);;;;;;
2017-10-02T21:35:15.386717;;;;Sequence table clicked! Item is Duration for (row,col) (8,1);;;;;;
2017-10-02T21:35:15.918852;24;;8;Submit Clicked;2,12,20,22,26,36,40,44;s,r,i,e,r,n,r,w;;;;
2017-10-02T21:35:17.182000;24;;8;Submit Clicked;2,12,20,22,26,36,40,44;s,r,i,e,r,n,r,w;;;;
2017-10-02T21:35:17.182328;24;;8;Run Clicked;2,12,20,22,26,36,40,44;s,r,i,e,r,n,r,w;;;;
2017-10-02T21:35:26.258081;24;4;9;Sequence Generated;2,12,20,22,26,36,40,44;Flock South->Rendezvous->Flocking->Flock East->Rendezvous->Flock North->Rendezvous->Flock West;876.190308;VALID;INCOMPLETE;
2017-10-02T21:35:29.034761;;;;Sequence table clicked! Item is Duration for (row,col) (7,1);;;;;;
2017-10-02T21:35:30.274555;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-10-02T21:35:31.179686;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-10-02T21:35:32.491311;;;;Delete button clicked! Item is Flock West;;;;;;
2017-10-02T21:35:33.018638;;;;Behavior table clicked! Item is Flock West;;;;;;
2017-10-02T21:35:34.498507;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-10-02T21:35:34.938734;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-10-02T21:35:36.530681;;;;Behavior table clicked! Item is Flock West;;;;;;
2017-10-02T21:35:37.923771;;;;Add button clicked! Item is Flock West;;;;;;
2017-10-02T21:35:38.674460;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-10-02T21:35:39.282549;;;;Sequence table clicked! Item is ;;;;;;
2017-10-02T21:35:40.026483;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-10-02T21:35:41.315884;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-10-02T21:35:42.438651;24;;9;Submit Clicked;2,12,20,22,26,36,40,44;s,r,i,e,r,n,w,r;;;;
2017-10-02T21:35:43.301985;24;;9;Submit Clicked;2,12,20,22,26,36,40,44;s,r,i,e,r,n,w,r;;;;
2017-10-02T21:35:43.302314;24;;9;Run Clicked;2,12,20,22,26,36,40,44;s,r,i,e,r,n,w,r;;;;
2017-10-02T21:35:52.401662;24;4;10;Sequence Generated;2,12,20,22,26,36,40,44;Flock South->Rendezvous->Flocking->Flock East->Rendezvous->Flock North->Flock West->Rendezvous;877.587646;VALID;INCOMPLETE;
2017-10-02T21:35:56.466433;;;;Sequence table clicked! Item is Duration for (row,col) (6,1);;;;;;
2017-10-02T21:35:58.170711;;;;Sequence table clicked! Item is Duration for (row,col) (7,1);;;;;;
2017-10-02T21:35:59.018715;;;;Sequence table clicked! Item is Duration for (row,col) (8,1);;;;;;
2017-10-02T21:35:59.439353;24;;10;Submit Clicked;2,12,20,22,26,36,39,42;s,r,i,e,r,n,w,r;;;;
2017-10-02T21:36:00.309762;24;;10;Submit Clicked;2,12,20,22,26,36,39,42;s,r,i,e,r,n,w,r;;;;
2017-10-02T21:36:00.310069;24;;10;Run Clicked;2,12,20,22,26,36,39,42;s,r,i,e,r,n,w,r;;;;
2017-10-02T21:36:09.362172;24;4;11;Sequence Generated;2,12,20,22,26,36,39,42;Flock South->Rendezvous->Flocking->Flock East->Rendezvous->Flock North->Flock West->Rendezvous;833.625427;VALID;COMPLETE;
2017-10-02T21:36:12.417714;24;;;Next Clicked;;;;;;
2017-10-02T21:36:34.618563;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-10-02T21:36:38.994826;;;;Behavior table clicked! Item is Flock West;;;;;;
2017-10-02T21:36:39.482791;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-10-02T21:36:39.938990;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-10-02T21:36:40.491523;;;;Add button clicked! Item is Flock North;;;;;;
2017-10-02T21:36:40.946717;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-10-02T21:36:42.114488;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-10-02T21:36:42.820866;24;;0;Submit Clicked;5;n;;;;
2017-10-02T21:36:43.892231;24;;0;Submit Clicked;5;n;;;;
2017-10-02T21:36:43.892551;24;;0;Run Clicked;5;n;;;;
2017-10-02T21:36:45.920002;24;10;1;Sequence Generated;5;Flock North;140.274200;VALID;INCOMPLETE;
2017-10-02T21:36:46.490777;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-10-02T21:36:48.282770;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-10-02T21:36:49.045235;24;;1;Submit Clicked;10;n;;;;
2017-10-02T21:36:49.564123;24;;1;Submit Clicked;10;n;;;;
2017-10-02T21:36:49.564394;24;;1;Run Clicked;10;n;;;;
2017-10-02T21:36:51.583961;24;10;2;Sequence Generated;10;Flock North;333.628296;VALID;INCOMPLETE;
2017-10-02T21:36:54.002798;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-10-02T21:36:54.978502;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-10-02T21:36:56.218706;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-10-02T21:36:56.914751;;;;Sequence table clicked! Item is Duration for (row,col) (6,1);;;;;;
2017-10-02T21:36:57.472035;24;;2;Submit Clicked;15,30,45;n;;;;
2017-10-02T21:36:58.132625;24;;2;Submit Clicked;15,30,45;n;;;;
2017-10-02T21:36:58.132934;24;;2;Run Clicked;15,30,45;n;;;;
2017-10-02T21:37:02.272732;24;10;3;Sequence Generated;15,30,45;Flock North->Flock East->Flock South;1611.596680;VALID;INCOMPLETE;
2017-10-02T21:37:04.114661;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-10-02T21:37:08.114811;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-10-02T21:37:09.618596;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-10-02T21:37:10.592578;24;;3;Submit Clicked;11,21,32;n,e,s;;;;
2017-10-02T21:37:11.948906;24;;3;Submit Clicked;11,21,32;n,e,s;;;;
2017-10-02T21:37:11.949198;24;;3;Run Clicked;11,21,32;n,e,s;;;;
2017-10-02T21:37:16.000769;24;10;4;Sequence Generated;11,21,32;Flock North->Flock East->Flock South;100000.000000;INVALID;INCOMPLETE;
2017-10-02T21:37:18.562530;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-10-02T21:37:21.050421;;;;Sequence table clicked! Item is ;;;;;;
2017-10-02T21:37:21.670849;24;;4;Submit Clicked;11,25,36;n,e,s;;;;
2017-10-02T21:37:22.316758;24;;4;Submit Clicked;11,25,36;n,e,s;;;;
2017-10-02T21:37:22.317080;24;;4;Run Clicked;11,25,36;n,e,s;;;;
2017-10-02T21:37:26.368544;24;10;5;Sequence Generated;11,25,36;Flock North->Flock East->Flock South;100000.000000;INVALID;INCOMPLETE;
2017-10-02T21:37:27.090821;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-10-02T21:37:28.194502;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-10-02T21:37:28.901458;24;;5;Submit Clicked;12,26,38;n,e,s;;;;
2017-10-02T21:37:29.748836;24;;5;Submit Clicked;12,26,38;n,e,s;;;;
2017-10-02T21:37:29.749130;24;;5;Run Clicked;12,26,38;n,e,s;;;;
2017-10-02T21:37:33.792486;24;10;6;Sequence Generated;12,26,38;Flock North->Flock East->Flock South;1332.800781;VALID;INCOMPLETE;
2017-10-02T21:37:36.298666;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-10-02T21:37:38.418786;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-10-02T21:37:41.178596;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-10-02T21:37:42.170586;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-10-02T21:37:44.298859;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-10-02T21:37:45.747709;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-10-02T21:37:46.162676;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-10-02T21:37:46.762631;;;;Sequence table clicked! Item is Duration for (row,col) (5,1);;;;;;
