TIME;ID;MAP NUMBER;ITERATION;DESCRIPTION;TIME ARRAY;SEQUENCE ARRAY;COST;VALID;COMPLETE
2017-09-29T21:42:44.483061;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T21:42:47.515068;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T21:42:48.803084;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T21:42:50.175979;16;;0;Submit Clicked;10,20,30;n,e,s;;;;
2017-09-29T21:42:51.004711;16;;0;Submit Clicked;10,20,30;n,e,s;;;;
2017-09-29T21:42:51.004981;16;;0;Run Clicked;10,20,30;n,e,s;;;;
2017-09-29T21:42:55.055520;16;10;1;Sequence Generated;10,20,30;Flock North->Flock East->Flock South;100000.000000;INVALID;INCOMPLETE;
2017-09-29T21:42:55.090770;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T21:42:56.675172;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T21:42:58.290810;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T21:43:00.255850;16;;1;Submit Clicked;15,30,45;n,e,s;;;;
2017-09-29T21:43:01.933043;16;;1;Submit Clicked;15,30,45;n,e,s;;;;
2017-09-29T21:43:01.933403;16;;1;Run Clicked;15,30,45;n,e,s;;;;
2017-09-29T21:43:05.998927;16;10;2;Sequence Generated;15,30,45;Flock North->Flock East->Flock South;1611.596680;VALID;INCOMPLETE;
2017-09-29T21:43:07.858817;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T21:43:12.643150;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T21:43:14.823652;16;;2;Submit Clicked;13,28,41;n,e,s;;;;
2017-09-29T21:43:16.092813;16;;2;Submit Clicked;13,28,41;n,e,s;;;;
2017-09-29T21:43:16.093123;16;;2;Run Clicked;13,28,41;n,e,s;;;;
2017-09-29T21:43:20.143635;16;10;3;Sequence Generated;13,28,41;Flock North->Flock East->Flock South;1453.887329;VALID;INCOMPLETE;
2017-09-29T21:43:24.235208;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T21:43:25.883200;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T21:43:27.157486;16;;3;Submit Clicked;12,27,39;n,e,s;;;;
2017-09-29T21:43:28.140763;16;;3;Submit Clicked;12,27,39;n,e,s;;;;
2017-09-29T21:43:28.141109;16;;3;Run Clicked;12,27,39;n,e,s;;;;
2017-09-29T21:43:32.208019;16;10;4;Sequence Generated;12,27,39;Flock North->Flock East->Flock South;1372.499268;VALID;INCOMPLETE;
2017-09-29T21:43:36.562746;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T21:43:37.466861;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-29T21:43:38.011778;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-29T21:43:38.458772;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T21:43:39.870076;16;;4;Submit Clicked;12,27,39,41;n,e,s,r;;;;
2017-09-29T21:43:40.805213;16;;4;Submit Clicked;12,27,39,41;n,e,s,r;;;;
2017-09-29T21:43:40.805595;16;;4;Run Clicked;12,27,39,41;n,e,s,r;;;;
2017-09-29T21:43:45.871388;16;10;5;Sequence Generated;12,27,39,41;Flock North->Flock East->Flock South->Rendezvous;1449.491455;VALID;INCOMPLETE;
2017-09-29T21:43:48.426814;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T21:43:48.971063;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T21:43:52.982716;16;;5;Submit Clicked;12,27,37,39;n,e,s,r;;;;
2017-09-29T21:43:54.237040;16;;5;Submit Clicked;12,27,37,39;n,e,s,r;;;;
2017-09-29T21:43:54.237333;16;;5;Run Clicked;12,27,37,39;n,e,s,r;;;;
2017-09-29T21:43:59.311592;16;10;6;Sequence Generated;12,27,37,39;Flock North->Flock East->Flock South->Rendezvous;1370.237671;VALID;COMPLETE;
2017-09-29T21:44:05.538922;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T21:44:07.721012;16;;6;Submit Clicked;10,25,35,37;n,e,s,r;;;;
2017-09-29T21:44:09.220904;16;;6;Submit Clicked;10,25,35,37;n,e,s,r;;;;
2017-09-29T21:44:09.221223;16;;6;Run Clicked;10,25,35,37;n,e,s,r;;;;
2017-09-29T21:44:14.288006;16;10;7;Sequence Generated;10,25,35,37;Flock North->Flock East->Flock South->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-29T21:44:14.570845;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T21:44:16.485191;16;;7;Submit Clicked;11,26,36,38;n,e,s,r;;;;
2017-09-29T21:44:17.428784;16;;7;Submit Clicked;11,26,36,38;n,e,s,r;;;;
2017-09-29T21:44:17.429096;16;;7;Run Clicked;11,26,36,38;n,e,s,r;;;;
2017-09-29T21:44:21.226821;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T21:44:22.480175;16;10;8;Sequence Generated;11,26,36,38;Flock North->Flock East->Flock South->Rendezvous;100000.000000;INVALID;COMPLETE;
2017-09-29T21:44:23.228812;16;;8;Submit Clicked;12,27,37,39;n,e,s,r;;;;
2017-09-29T21:44:23.996948;16;;8;Submit Clicked;12,27,37,39;n,e,s,r;;;;
2017-09-29T21:44:23.997218;16;;8;Run Clicked;12,27,37,39;n,e,s,r;;;;
2017-09-29T21:44:29.071538;16;10;9;Sequence Generated;12,27,37,39;Flock North->Flock East->Flock South->Rendezvous;1370.237671;VALID;COMPLETE;
2017-09-29T21:44:30.634485;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T21:44:32.421064;16;;9;Submit Clicked;12,27,36,38;n,e,s,r;;;;
2017-09-29T21:44:33.276856;16;;9;Submit Clicked;12,27,36,38;n,e,s,r;;;;
2017-09-29T21:44:33.277654;16;;9;Run Clicked;12,27,36,38;n,e,s,r;;;;
2017-09-29T21:44:38.319987;16;10;10;Sequence Generated;12,27,36,38;Flock North->Flock East->Flock South->Rendezvous;1334.023682;VALID;INCOMPLETE;
2017-09-29T21:44:38.930400;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T21:44:40.860927;16;;10;Submit Clicked;12,27,37,39;n,e,s,r;;;;
2017-09-29T21:44:41.644922;16;;10;Submit Clicked;12,27,37,39;n,e,s,r;;;;
2017-09-29T21:44:41.645240;16;;10;Run Clicked;12,27,37,39;n,e,s,r;;;;
2017-09-29T21:44:46.704107;16;10;11;Sequence Generated;12,27,37,39;Flock North->Flock East->Flock South->Rendezvous;1370.237671;VALID;COMPLETE;
2017-09-29T21:44:49.802650;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T21:44:50.898401;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T21:44:53.252852;16;;11;Submit Clicked;12,26,36,38;n,e,s,r;;;;
2017-09-29T21:44:53.916761;16;;11;Submit Clicked;12,26,36,38;n,e,s,r;;;;
2017-09-29T21:44:53.917085;16;;11;Run Clicked;12,26,36,38;n,e,s,r;;;;
2017-09-29T21:44:58.959942;16;10;12;Sequence Generated;12,26,36,38;Flock North->Flock East->Flock South->Rendezvous;1331.664185;VALID;INCOMPLETE;
2017-09-29T21:44:59.162527;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T21:45:01.156769;16;;12;Submit Clicked;12,27,37,39;n,e,s,r;;;;
2017-09-29T21:45:02.412659;16;;12;Submit Clicked;12,27,37,39;n,e,s,r;;;;
2017-09-29T21:45:02.413061;16;;12;Run Clicked;12,27,37,39;n,e,s,r;;;;
2017-09-29T21:45:07.472241;16;10;13;Sequence Generated;12,27,37,39;Flock North->Flock East->Flock South->Rendezvous;1370.237671;VALID;COMPLETE;
2017-09-29T21:45:11.210310;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T21:45:11.850207;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T21:45:18.738264;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T21:45:20.610496;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T21:45:24.788660;16;;13;Submit Clicked;11,26,36,38;n,e,s,r;;;;
2017-09-29T21:45:25.988231;16;;13;Submit Clicked;11,26,36,38;n,e,s,r;;;;
2017-09-29T21:45:25.988621;16;;13;Run Clicked;11,26,36,38;n,e,s,r;;;;
2017-09-29T21:45:31.055769;16;10;14;Sequence Generated;11,26,36,38;Flock North->Flock East->Flock South->Rendezvous;100000.000000;INVALID;COMPLETE;
2017-09-29T21:45:31.722368;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T21:45:37.490107;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T21:45:38.412855;16;;14;Submit Clicked;12,27,37,39;n,e,s,r;;;;
2017-09-29T21:45:39.156291;16;;14;Submit Clicked;12,27,37,39;n,e,s,r;;;;
2017-09-29T21:45:39.156636;16;;14;Run Clicked;12,27,37,39;n,e,s,r;;;;
2017-09-29T21:45:44.207782;16;10;15;Sequence Generated;12,27,37,39;Flock North->Flock East->Flock South->Rendezvous;1370.237671;VALID;COMPLETE;
2017-09-29T21:45:46.970139;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T21:45:50.572612;16;;15;Submit Clicked;12,27,37,38;n,e,s,r;;;;
2017-09-29T21:45:51.636365;16;;15;Submit Clicked;12,27,37,38;n,e,s,r;;;;
2017-09-29T21:45:51.636643;16;;15;Run Clicked;12,27,37,38;n,e,s,r;;;;
2017-09-29T21:45:56.688389;16;10;16;Sequence Generated;12,27,37,38;Flock North->Flock East->Flock South->Rendezvous;1331.067749;VALID;INCOMPLETE;
2017-09-29T21:45:57.002059;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T21:46:00.938267;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T21:46:04.276109;16;;16;Submit Clicked;12,26,36,38;n,e,s,r;;;;
2017-09-29T21:46:04.996738;16;;16;Submit Clicked;12,26,36,38;n,e,s,r;;;;
2017-09-29T21:46:04.997115;16;;16;Run Clicked;12,26,36,38;n,e,s,r;;;;
2017-09-29T21:46:10.064346;16;10;17;Sequence Generated;12,26,36,38;Flock North->Flock East->Flock South->Rendezvous;1331.664185;VALID;INCOMPLETE;
2017-09-29T21:46:10.457933;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T21:46:12.796266;16;;17;Submit Clicked;12,27,37,39;n,e,s,r;;;;
2017-09-29T21:46:13.724449;16;;17;Submit Clicked;12,27,37,39;n,e,s,r;;;;
2017-09-29T21:46:13.724776;16;;17;Run Clicked;12,27,37,39;n,e,s,r;;;;
2017-09-29T21:46:18.768151;16;10;18;Sequence Generated;12,27,37,39;Flock North->Flock East->Flock South->Rendezvous;1370.237671;VALID;COMPLETE;
2017-09-29T21:46:23.369856;16;;;Next Clicked;;;;;;
2017-09-29T21:46:31.618165;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T21:46:35.122105;;;;Behavior table clicked! Item is Flock West;;;;;;
2017-09-29T21:46:35.691069;;;;Add button clicked! Item is Flock West;;;;;;
2017-09-29T21:46:36.234062;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T21:46:37.986051;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-29T21:46:39.219172;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-29T21:46:39.770821;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T21:46:41.051197;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-29T21:46:41.611127;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-29T21:46:42.338031;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T21:46:44.138043;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T21:46:46.282121;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T21:46:48.101696;16;;0;Submit Clicked;1,13,15;w,n,r;;;;
2017-09-29T21:46:49.292189;16;;0;Submit Clicked;1,13,15;w,n,r;;;;
2017-09-29T21:46:49.292546;16;;0;Run Clicked;1,13,15;w,n,r;;;;
2017-09-29T21:46:52.987428;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T21:46:53.339642;16;16;1;Sequence Generated;1,13,15;Flock West->Flock North->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-29T21:46:55.638834;16;;1;Submit Clicked;5,17,19;w,n,r;;;;
2017-09-29T21:46:56.747881;16;;1;Submit Clicked;5,17,19;w,n,r;;;;
2017-09-29T21:46:56.748150;16;;1;Run Clicked;5,17,19;w,n,r;;;;
2017-09-29T21:47:00.795645;16;16;2;Sequence Generated;5,17,19;Flock West->Flock North->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-29T21:47:01.417779;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T21:47:03.907732;16;;2;Submit Clicked;4,16,18;w,n,r;;;;
2017-09-29T21:47:04.875875;16;;2;Submit Clicked;4,16,18;w,n,r;;;;
2017-09-29T21:47:04.876144;16;;2;Run Clicked;4,16,18;w,n,r;;;;
2017-09-29T21:47:08.923751;16;16;3;Sequence Generated;4,16,18;Flock West->Flock North->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-29T21:47:12.145738;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T21:47:13.299794;16;;3;Submit Clicked;3,15,17;w,n,r;;;;
2017-09-29T21:47:14.147758;16;;3;Submit Clicked;3,15,17;w,n,r;;;;
2017-09-29T21:47:14.148045;16;;3;Run Clicked;3,15,17;w,n,r;;;;
2017-09-29T21:47:17.609972;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T21:47:18.171663;16;16;4;Sequence Generated;3,15,17;Flock West->Flock North->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-29T21:47:19.777731;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T21:47:24.085973;16;;4;Submit Clicked;4,19,21;w,n,r;;;;
2017-09-29T21:47:25.155943;16;;4;Submit Clicked;4,19,21;w,n,r;;;;
2017-09-29T21:47:25.156272;16;;4;Run Clicked;4,19,21;w,n,r;;;;
2017-09-29T21:47:29.212209;16;16;5;Sequence Generated;4,19,21;Flock West->Flock North->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-29T21:47:36.443096;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-09-29T21:47:40.265694;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T21:47:42.781121;16;;5;Submit Clicked;5,20,22;w,n,r;;;;
2017-09-29T21:47:43.837152;16;;5;Submit Clicked;5,20,22;w,n,r;;;;
2017-09-29T21:47:43.838208;16;;5;Run Clicked;5,20,22;w,n,r;;;;
2017-09-29T21:47:47.868006;16;16;6;Sequence Generated;5,20,22;Flock West->Flock North->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-29T21:47:49.210967;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T21:47:52.133171;16;;6;Submit Clicked;5,11,13;w,n,r;;;;
2017-09-29T21:47:53.117256;16;;6;Submit Clicked;5,11,13;w,n,r;;;;
2017-09-29T21:47:53.117581;16;;6;Run Clicked;5,11,13;w,n,r;;;;
2017-09-29T21:47:57.147952;16;16;7;Sequence Generated;5,11,13;Flock West->Flock North->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-29T21:47:57.185506;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T21:47:59.597454;16;;7;Submit Clicked;5,8,10;w,n,r;;;;
2017-09-29T21:48:00.605383;16;;7;Submit Clicked;5,8,10;w,n,r;;;;
2017-09-29T21:48:00.605647;16;;7;Run Clicked;5,8,10;w,n,r;;;;
2017-09-29T21:48:04.635846;16;16;8;Sequence Generated;5,8,10;Flock West->Flock North->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-29T21:48:07.643106;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T21:48:12.349034;16;;8;Submit Clicked;5,7,9;w,n,r;;;;
2017-09-29T21:48:14.715260;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T21:48:16.387327;16;;8;Submit Clicked;4,6,8;w,n,r;;;;
2017-09-29T21:48:17.427620;16;;8;Submit Clicked;4,6,8;w,n,r;;;;
2017-09-29T21:48:17.427973;16;;8;Run Clicked;4,6,8;w,n,r;;;;
2017-09-29T21:48:21.468203;16;16;9;Sequence Generated;4,6,8;Flock West->Flock North->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-29T21:48:22.961659;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T21:48:23.681710;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T21:48:26.155783;16;;9;Submit Clicked;5,7,9;w,n,r;;;;
2017-09-29T21:48:27.139734;16;;9;Submit Clicked;5,7,9;w,n,r;;;;
2017-09-29T21:48:27.140217;16;;9;Run Clicked;5,7,9;w,n,r;;;;
2017-09-29T21:48:31.163700;16;16;10;Sequence Generated;5,7,9;Flock West->Flock North->Rendezvous;182.517273;VALID;INCOMPLETE;
2017-09-29T21:48:35.537525;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T21:48:37.489789;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-29T21:48:38.186558;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-29T21:48:43.625475;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T21:48:45.563130;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T21:48:47.596583;16;;10;Submit Clicked;5,8,10,22;w,n,r,n;;;;
2017-09-29T21:48:48.483531;16;;10;Submit Clicked;5,8,10,22;w,n,r,n;;;;
2017-09-29T21:48:48.483866;16;;10;Run Clicked;5,8,10,22;w,n,r,n;;;;
2017-09-29T21:48:53.531565;16;16;11;Sequence Generated;5,8,10,22;Flock West->Flock North->Rendezvous->Flock North;100000.000000;INVALID;INCOMPLETE;
2017-09-29T21:48:55.322971;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-09-29T21:48:58.857567;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-29T21:49:01.185542;;;;Sequence table clicked! Item is Rendezvous;;;;;;
2017-09-29T21:49:02.082472;;;;Delete button clicked! Item is Rendezvous;;;;;;
2017-09-29T21:49:04.490427;;;;Delete button clicked! Item is Flock North;;;;;;
2017-09-29T21:49:05.265560;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-29T21:49:05.794496;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-29T21:49:06.513560;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T21:49:08.513638;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-29T21:49:09.026295;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-29T21:49:09.955689;16;;11;Submit Clicked;5,8,10,22;w,n,e,n;;;;
2017-09-29T21:49:10.723307;16;;11;Submit Clicked;5,8,10,22;w,n,e,n;;;;
2017-09-29T21:49:10.723588;16;;11;Run Clicked;5,8,10,22;w,n,e,n;;;;
2017-09-29T21:49:15.771938;16;16;12;Sequence Generated;5,8,10,22;Flock West->Flock North->Flock East->Flock North;100000.000000;INVALID;INCOMPLETE;
2017-09-29T21:49:19.553243;;;;Sequence table clicked! Item is Flock North;;;;;;
2017-09-29T21:49:20.225287;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T21:49:22.179731;16;;12;Submit Clicked;5,7,9,21;w,n,e,n;;;;
2017-09-29T21:49:23.411534;16;;12;Submit Clicked;5,7,9,21;w,n,e,n;;;;
2017-09-29T21:49:23.411909;16;;12;Run Clicked;5,7,9,21;w,n,e,n;;;;
2017-09-29T21:49:28.443434;16;16;13;Sequence Generated;5,7,9,21;Flock West->Flock North->Flock East->Flock North;624.087708;VALID;INCOMPLETE;
2017-09-29T21:49:30.161452;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T21:49:38.643520;16;;13;Submit Clicked;5,7,9,22;w,n,e,n;;;;
2017-09-29T21:49:39.421495;16;;13;Submit Clicked;5,7,9,22;w,n,e,n;;;;
2017-09-29T21:49:39.421809;16;;13;Run Clicked;5,7,9,22;w,n,e,n;;;;
2017-09-29T21:49:44.475902;16;16;14;Sequence Generated;5,7,9,22;Flock West->Flock North->Flock East->Flock North;664.660828;VALID;INCOMPLETE;
2017-09-29T21:49:46.129159;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T21:49:49.307198;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T21:49:50.153339;;;;Behavior table clicked! Item is Rendezvous;;;;;;
2017-09-29T21:49:51.836020;;;;Add button clicked! Item is Rendezvous;;;;;;
2017-09-29T21:49:52.593349;;;;Sequence table clicked! Item is Duration for (row,col) (4,1);;;;;;
2017-09-29T21:49:55.308633;16;;14;Submit Clicked;5,7,9,21,23;w,n,e,n,r;;;;
2017-09-29T21:49:57.291914;16;;14;Submit Clicked;5,7,9,21,23;w,n,e,n,r;;;;
2017-09-29T21:49:57.292227;16;;14;Run Clicked;5,7,9,21,23;w,n,e,n,r;;;;
2017-09-29T21:50:03.357041;16;16;15;Sequence Generated;5,7,9,21,23;Flock West->Flock North->Flock East->Flock North->Rendezvous;706.405090;VALID;COMPLETE;
2017-09-29T21:50:06.465158;;;;Sequence table clicked! Item is Duration for (row,col) (3,1);;;;;;
2017-09-29T21:50:08.045940;16;;15;Submit Clicked;5,7,9,19,21;w,n,e,n,r;;;;
2017-09-29T21:50:09.227759;16;;15;Submit Clicked;5,7,9,19,21;w,n,e,n,r;;;;
2017-09-29T21:50:09.228045;16;;15;Run Clicked;5,7,9,19,21;w,n,e,n,r;;;;
2017-09-29T21:50:15.259516;16;16;16;Sequence Generated;5,7,9,19,21;Flock West->Flock North->Flock East->Flock North->Rendezvous;626.121887;VALID;COMPLETE;
2017-09-29T21:50:17.915087;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T21:50:19.787515;16;;16;Submit Clicked;4,6,8,18,20;w,n,e,n,r;;;;
2017-09-29T21:50:20.979714;16;;16;Submit Clicked;4,6,8,18,20;w,n,e,n,r;;;;
2017-09-29T21:50:20.980027;16;;16;Run Clicked;4,6,8,18,20;w,n,e,n,r;;;;
2017-09-29T21:50:22.761355;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T21:50:24.463041;16;;;Next Clicked;;;;;;
2017-09-29T21:50:28.027060;16;14;1;Sequence Generated;4,6,8,18,20;Flock West->Flock North->Flock East->Flock North->Rendezvous;100000.000000;INVALID;INCOMPLETE;
2017-09-29T21:50:35.937031;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T21:50:37.921267;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-29T21:50:38.538046;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-29T21:50:39.169188;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T21:50:44.361289;;;;Behavior table clicked! Item is Flock East;;;;;;
2017-09-29T21:50:44.914245;;;;Add button clicked! Item is Flock East;;;;;;
2017-09-29T21:50:45.345053;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T21:50:49.018493;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T21:50:50.305164;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T21:50:52.108789;16;;1;Submit Clicked;10,15;n,e;;;;
2017-09-29T21:50:52.796282;16;;1;Submit Clicked;10,15;n,e;;;;
2017-09-29T21:50:52.796530;16;;1;Run Clicked;10,15;n,e;;;;
2017-09-29T21:50:55.834772;16;14;2;Sequence Generated;10,15;Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-29T21:50:58.624996;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T21:51:00.650870;16;;2;Submit Clicked;11,16;n,e;;;;
2017-09-29T21:51:01.898973;16;;2;Submit Clicked;11,16;n,e;;;;
2017-09-29T21:51:01.899374;16;;2;Run Clicked;11,16;n,e;;;;
2017-09-29T21:51:04.923356;16;14;3;Sequence Generated;11,16;Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-29T21:51:09.457035;;;;Sequence table clicked! Item is Flock East;;;;;;
2017-09-29T21:51:10.298777;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T21:51:12.939687;16;;3;Submit Clicked;11,14;n,e;;;;
2017-09-29T21:51:14.218735;16;;3;Submit Clicked;11,14;n,e;;;;
2017-09-29T21:51:14.219184;16;;3;Run Clicked;11,14;n,e;;;;
2017-09-29T21:51:17.243860;16;14;4;Sequence Generated;11,14;Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-29T21:51:18.097155;;;;Sequence table clicked! Item is Duration for (row,col) (0,1);;;;;;
2017-09-29T21:51:19.794481;16;;4;Submit Clicked;10,13;n,e;;;;
2017-09-29T21:51:20.626743;16;;4;Submit Clicked;10,13;n,e;;;;
2017-09-29T21:51:20.627095;16;;4;Run Clicked;10,13;n,e;;;;
2017-09-29T21:51:23.675388;16;14;5;Sequence Generated;10,13;Flock North->Flock East;400.931854;VALID;INCOMPLETE;
2017-09-29T21:51:25.921147;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T21:51:26.330724;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T21:51:27.954611;16;;5;Submit Clicked;10,14;n,e;;;;
2017-09-29T21:51:29.148414;16;;5;Submit Clicked;10,14;n,e;;;;
2017-09-29T21:51:29.148731;16;;5;Run Clicked;10,14;n,e;;;;
2017-09-29T21:51:32.187090;16;14;6;Sequence Generated;10,14;Flock North->Flock East;100000.000000;INVALID;INCOMPLETE;
2017-09-29T21:51:32.625226;;;;Sequence table clicked! Item is Duration for (row,col) (1,1);;;;;;
2017-09-29T21:51:34.394605;16;;6;Submit Clicked;10,13;n,e;;;;
2017-09-29T21:51:35.498723;16;;6;Submit Clicked;10,13;n,e;;;;
2017-09-29T21:51:35.499094;16;;6;Run Clicked;10,13;n,e;;;;
2017-09-29T21:51:38.523619;16;14;7;Sequence Generated;10,13;Flock North->Flock East;400.931854;VALID;INCOMPLETE;
2017-09-29T21:51:41.761124;;;;Sequence table clicked! Item is Duration for (row,col) (2,1);;;;;;
2017-09-29T21:51:42.144849;;;;Sequence table clicked! Item is ;;;;;;
2017-09-29T21:51:51.642751;;;;Behavior table clicked! Item is Flock North;;;;;;
2017-09-29T21:51:52.202033;;;;Add button clicked! Item is Flock North;;;;;;
2017-09-29T21:51:52.600936;;;;Sequence table clicked! Item is 3;;;;;;
